StartDate,EndDate,Status.x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,agree,PID_general,strong_weak,ind_lean,ideology_selfreport,PID_strengthR_1,PID_strengthR_2,PID_strengthR_3,PID_strengthR_4,maga,sc1_D,sc2_D,sc3_D,PID_strengthD_1,PID_strengthD_2,PID_strengthD_3,PID_strengthD_4,sc1_R,sc2_R,sc3_R,ft_dem_pre_1,ft_rep_pre_1,attn1,emotion_table_1,emotion_table_2,emotion_table_3,emotion_table_4,emotion_table_5,emotion_table_6,emotion_table_7,emotion_table_8,emotion_table_9,angry,shame,guilt,disgust,fear,anxiety,sadness,happiness,md_D1,md_D2,md_D3,ft_dem_post_1,ft_rep_post_1,spv_Rprotest_1,metaSPV_Rprotest_1,spv_Rvandalize_1,metaSPV_Rvandalize_1,spv_Rmessage_1,metaSPV_Rmessage_1,spv_Rassault_1,metaSPV_Rassault_1,spv_Rjustify_1,metaSPV_Rjustify_1,spv_Rpredict_1,metaSPV_Rpredict_1,md_R1,md_R2,md_R3,spv_Dprotest_1,metaSPV_Dprotest_1,spv_Dvandalize_1,metaSPV_Dvandalize_1,spv_Dmessage_1,metaSPV_Dmessage_1,spv_Dassault_1,metaSPV_Dassault_1,spv_Djustify_1,metaSPV_Djustify_1,spv_Dpredict_1,metaSPV_Dpredict_1,SC0,PROLIFIC_PID,SESSION_ID,STUDY_ID,condition,PID,Submission id,Participant id,Status.y,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Highest education level completed,Gender,Deception,U.s. political affiliation,2020 us presidential election,2024 us presidential election,Ethnicity,Household income (usd) [us participants only],Social-media,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Authenticity check: Bots,party_numeric,party_scale,party_bin,party_category,PID_dummy,maga_category,ideology,condition_dummy,exp_group_numeric,exp_group_category,speaker_match,exp_group,exp_group_labels,ft_rep_pre,ft_dem_pre,ft_rep_post,ft_dem_post,spv_Rprotest,spv_Rvandalize,spv_Rmessage,spv_Rassault,spv_Rjustify,spv_Rpredict,spv_Dprotest,spv_Dvandalize,spv_Dmessage,spv_Dassault,spv_Djustify,spv_Dpredict,metaSPV_Rprotest,metaSPV_Rvandalize,metaSPV_Rmessage,metaSPV_Rassault,metaSPV_Rjustify,metaSPV_Rpredict,metaSPV_Dprotest,metaSPV_Dvandalize,metaSPV_Dmessage,metaSPV_Dassault,metaSPV_Djustify,metaSPV_Dpredict,PID_strength,PID_bin_category,PID_bin,social_closeness,angry_dummy,shame_dummy,guilt_dummy,disgust_dummy,fear_dummy,anxiety_dummy,sadness_dummy,happiness_dummy,none_dummy,ft_pre_in,ft_post_in,ft_pre_out,ft_post_out,ft_diff_R,ft_diff_D,ft_diff_diff_PID,ft_diff_in,ft_diff_out,ft_diff_diff_inout,moral_disengagement_outgroup,SPV_individual,SPV_meta_R,SPV_meta_outgroup,SPV_meta_ingroup,SPV_indiv_scenario,SPV_indiv_broad,SPV_meta_scenario,SPV_meta_broad,SPV_indiv_protest,SPV_indiv_vandalize,SPV_indiv_message,SPV_indiv_assault,SPV_indiv_justify,SPV_indiv_predict,SPV_meta_protest,SPV_meta_vandalize,SPV_meta_message,SPV_meta_assault,SPV_meta_justify,SPV_meta_predict
NA,NA,0,NA,100,204,1,NA,NA,NA,NA,NA,NA,41.792,-88.166,NA,NA,1,1,3,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,1,3,3,2,2,2,1,26,5,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,100,30,0,0,20,0,0,0,45,0,45,60,0,NA,NA,NA,treatment,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,217,NA,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Lean D,0,Independent,0,Non-MAGA,Very liberal,1,4,Treatment D,0,1,Mismatch,5,26,0,26,NA,NA,NA,NA,NA,NA,100,0,20,0,45,45,NA,NA,NA,NA,NA,NA,30,0,0,0,0,60,2.25,medium,1,1.6666666666666667,0,0,0,1,0,0,0,0,0,26,26,5,0,-5,0,-5,0,-5,5,12,35,15,15,NA,30,45,7.5,30,100,0,20,0,45,45,30,0,0,0,0,60
NA,NA,0,NA,100,392,1,NA,NA,NA,NA,NA,NA,39.645,-119.8738,NA,NA,1,1,3,NA,3,4,2,2,1,2,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,6,26,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,6,23,22,60,9,37,11,29,3,23,0,15,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,treatment,Republican,NA,NA,NA,NA,NA,NA,NA,NA,401,NA,3643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,Lean R,0,Independent,1,Non-MAGA,Moderate,1,3,Treatment R,1,2,Match,26,6,23,6,22,9,11,3,0,0,NA,NA,NA,NA,NA,NA,60,37,29,23,15,19,NA,NA,NA,NA,NA,NA,1.75,medium,1,3,0,0,0,0,0,0,0,0,1,26,23,6,6,-3,0,-3,-3,0,-3,3.3333333333333335,7.5,30.5,NA,30.5,11.25,0,37.25,17,22,9,11,3,0,0,60,37,29,23,15,19
NA,NA,0,NA,100,265,1,NA,NA,NA,NA,NA,NA,34.3851,-118.5627,NA,NA,1,1,3,NA,3,3,2,2,1,2,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,25,45,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,25,40,50,70,35,65,35,55,15,35,5,55,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,treatment,Republican,NA,NA,NA,NA,NA,NA,NA,NA,285,NA,1878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,Lean R,0,Independent,1,MAGA,Slightly liberal,1,3,Treatment R,1,2,Match,45,25,40,25,50,35,35,15,5,0,NA,NA,NA,NA,NA,NA,70,65,55,35,55,15,NA,NA,NA,NA,NA,NA,1.75,medium,1,4,0,0,0,0,0,0,0,0,1,45,40,25,25,-5,0,-5,-5,0,-5,2.3333333333333335,23.333333333333332,49.166666666666664,NA,49.166666666666664,33.75,2.5,56.25,35,50,35,35,15,5,0,70,65,55,35,55,15
NA,NA,0,NA,100,379,1,NA,NA,NA,NA,NA,NA,38.1912,-85.7828,NA,NA,1,1,1,2,NA,1,NA,NA,NA,NA,0,NA,NA,NA,4,4,1,4,1,2,1,82,9,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,82,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,25,70,15,70,0,60,0,60,0,65,0,60,0,NA,NA,NA,control,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,392,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Very liberal,0,2,Control D,0,0,Control,9,82,9,82,NA,NA,NA,NA,NA,NA,25,15,0,0,0,0,NA,NA,NA,NA,NA,NA,70,70,60,60,65,60,3.25,strong,2,1.3333333333333333,0,0,0,0,0,1,0,0,0,82,82,9,9,0,0,0,0,0,0,4.333333333333333,6.666666666666667,64.16666666666667,64.16666666666667,NA,10,0,65,62.5,25,15,0,0,0,0,70,70,60,60,65,60
NA,NA,0,NA,100,366,1,NA,NA,NA,NA,NA,NA,37.751,-97.822,NA,NA,1,1,2,1,NA,6,4,4,4,5,1,3,3,3,NA,NA,NA,NA,NA,NA,NA,85,100,2,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2,NA,4,2,2,2,85,99,99,100,20,99,20,30,0,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,control,Republican,NA,NA,NA,NA,NA,NA,NA,NA,384,NA,4876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Weak R,2,Republican,1,MAGA,Somewhat conservative,0,1,Control R,0,0,Control,100,85,99,85,99,20,20,0,0,0,NA,NA,NA,NA,NA,NA,100,99,30,10,0,0,NA,NA,NA,NA,NA,NA,4.25,strong,2,3,0,0,0,0,0,1,0,1,0,100,99,85,85,-1,0,-1,-1,0,-1,2,23.166666666666668,39.833333333333336,NA,39.833333333333336,34.75,0,59.75,0,99,20,20,0,0,0,100,99,30,10,0,0
NA,NA,0,NA,100,322,1,NA,NA,NA,NA,NA,NA,40.0179,-79.5895,NA,NA,1,1,2,1,NA,4,2,2,2,2,0,4,4,1,NA,NA,NA,NA,NA,NA,NA,60,68,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,64,77,42,42,22,23,35,31,25,22,3,11,11,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,control,Republican,NA,NA,NA,NA,NA,NA,NA,NA,340,NA,3526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Weak R,2,Republican,1,Non-MAGA,Moderate,0,1,Control R,0,0,Control,68,60,77,64,42,22,35,25,3,11,NA,NA,NA,NA,NA,NA,42,23,31,22,11,13,NA,NA,NA,NA,NA,NA,2,medium,1,3,0,0,0,0,0,0,0,1,0,68,77,60,64,9,4,5,9,4,5,1.3333333333333333,23,23.666666666666668,NA,23.666666666666668,31,7,29.5,12,42,22,35,25,3,11,42,23,31,22,11,13
NA,NA,0,NA,100,800,1,NA,NA,NA,NA,NA,NA,39.2812,-76.7406,NA,NA,1,1,1,1,NA,4,NA,NA,NA,NA,0,NA,NA,NA,2,2,4,3,2,3,4,66,50,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,28,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,65,56,NA,NA,36,58,29,62,44,42,56,47,0,NA,NA,NA,treatment,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,810,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Weak D,1,Democrat,0,Non-MAGA,Moderate,1,4,Treatment D,0,1,Mismatch,50,66,27,28,NA,NA,NA,NA,NA,NA,65,NA,36,29,44,56,NA,NA,NA,NA,NA,NA,56,NA,58,62,42,47,2.75,medium,1,3,0,0,0,0,0,1,0,0,0,66,28,50,27,-23,-38,15,-38,-23,-15,1,NA,NA,NA,NA,NA,50,NA,44.5,65,NA,36,29,44,56,56,NA,58,62,42,47
NA,NA,0,NA,100,294,1,NA,NA,NA,NA,NA,NA,43.0782,-89.4075,NA,NA,1,1,2,1,NA,5,2,4,2,3,0,3,3,2,NA,NA,NA,NA,NA,NA,NA,50,50,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,50,50,35,90,50,100,0,40,0,60,0,70,0,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,treatment,Republican,NA,NA,NA,NA,NA,NA,NA,NA,302,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Weak R,2,Republican,1,Non-MAGA,Slightly conservative,1,3,Treatment R,1,2,Match,50,50,50,50,35,50,0,0,0,0,NA,NA,NA,NA,NA,NA,90,100,40,60,70,60,NA,NA,NA,NA,NA,NA,2.75,medium,1,2.6666666666666665,0,0,0,0,0,0,0,0,1,50,50,50,50,0,0,0,0,0,0,2.3333333333333335,14.166666666666666,70,NA,70,21.25,0,72.5,65,35,50,0,0,0,0,90,100,40,60,70,60
NA,NA,0,NA,100,227,1,NA,NA,NA,NA,NA,NA,29.5183,-95.0977,NA,NA,1,1,1,1,NA,3,NA,NA,NA,NA,0,NA,NA,NA,2,2,2,2,1,1,3,59,3,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,73,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,40,92,40,89,32,90,27,81,45,97,73,82,0,NA,NA,NA,control,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,237,NA,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Weak D,1,Democrat,0,Non-MAGA,Slightly liberal,0,2,Control D,0,0,Control,3,59,4,73,NA,NA,NA,NA,NA,NA,40,40,32,27,45,73,NA,NA,NA,NA,NA,NA,92,89,90,81,97,82,2,medium,1,1.6666666666666667,0,0,0,0,0,1,0,0,0,59,73,3,4,1,14,-13,14,1,13,5,42.833333333333336,88.5,88.5,NA,34.75,59,88,89.5,40,40,32,27,45,73,92,89,90,81,97,82
NA,NA,0,NA,100,534,1,NA,NA,NA,NA,NA,NA,39.7491,-104.9945,NA,NA,1,1,2,2,NA,7,5,5,5,5,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,8,100,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,1,8,100,100,90,61,92,3,100,0,100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,control,Republican,NA,NA,NA,NA,NA,NA,NA,NA,555,NA,3378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Strong R,2,Republican,1,Non-MAGA,Very conservative,0,1,Control R,0,0,Control,100,8,100,8,100,61,3,0,0,0,NA,NA,NA,NA,NA,NA,90,92,100,100,0,0,NA,NA,NA,NA,NA,NA,5,strong,2,4,0,0,0,0,0,0,0,1,0,100,100,8,8,0,0,0,0,0,0,2.6666666666666665,27.333333333333332,63.666666666666664,NA,63.666666666666664,41,0,95.5,0,100,61,3,0,0,0,90,92,100,100,0,0
NA,NA,0,NA,100,733,1,NA,NA,NA,NA,NA,NA,42.3574,-88.2209,NA,NA,1,1,3,NA,3,5,2,3,2,3,1,3,4,4,NA,NA,NA,NA,NA,NA,NA,20,40,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,4,3,1,20,50,60,60,30,40,0,10,0,10,20,30,10,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,treatment,Republican,NA,NA,NA,NA,NA,NA,NA,NA,742,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,Lean R,0,Independent,1,MAGA,Slightly conservative,1,3,Treatment R,1,2,Match,40,20,50,20,60,30,0,0,20,10,NA,NA,NA,NA,NA,NA,60,40,10,10,30,30,NA,NA,NA,NA,NA,NA,2.5,medium,1,3.6666666666666665,0,0,0,0,0,1,0,0,0,40,50,20,20,10,0,10,10,0,10,2.6666666666666665,20,30,NA,30,22.5,15,30,30,60,30,0,0,20,10,60,40,10,10,30,30
NA,NA,0,NA,100,186,1,NA,NA,NA,NA,NA,NA,41.4866,-81.8037,NA,NA,1,1,2,1,NA,6,4,4,2,4,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,15,85,2,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,4,NA,4,5,5,10,85,80,80,75,70,35,60,40,60,26,50,25,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,control,Republican,NA,NA,NA,NA,NA,NA,NA,NA,199,NA,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Weak R,2,Republican,1,MAGA,Somewhat conservative,0,1,Control R,0,0,Control,85,15,85,10,80,75,35,40,26,25,NA,NA,NA,NA,NA,NA,80,70,60,60,50,61,NA,NA,NA,NA,NA,NA,3.5,strong,2,2.6666666666666665,0,0,0,0,0,1,1,0,0,85,85,15,10,0,-5,5,0,-5,5,4.666666666666667,46.833333333333336,63.5,NA,63.5,57.5,25.5,67.5,55.5,80,75,35,40,26,25,80,70,60,60,50,61
NA,NA,0,NA,100,480,1,NA,NA,NA,NA,NA,NA,32.9144,-85.941,NA,NA,1,1,1,1,NA,5,NA,NA,NA,NA,0,NA,NA,NA,4,4,4,4,2,2,1,67,5,2,1,NA,NA,1,NA,1,1,NA,NA,5,NA,NA,5,NA,4,5,NA,NA,NA,NA,67,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,24,45,26,47,8,36,3,24,9,41,16,56,0,NA,NA,NA,treatment,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,495,NA,12979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Weak D,1,Democrat,0,Non-MAGA,Slightly conservative,1,4,Treatment D,0,1,Mismatch,5,67,3,67,NA,NA,NA,NA,NA,NA,24,26,8,3,9,16,NA,NA,NA,NA,NA,NA,45,47,36,24,41,56,4,strong,2,1.6666666666666667,1,0,0,1,0,1,1,0,0,67,67,5,3,-2,0,-2,0,-2,2,5,14.333333333333334,41.5,41.5,NA,15.25,12.5,38,48.5,24,26,8,3,9,16,45,47,36,24,41,56
NA,NA,0,NA,100,344,1,NA,NA,NA,NA,NA,NA,32.8756,-96.7495,NA,NA,1,1,2,1,NA,6,3,3,2,3,1,3,4,3,NA,NA,NA,NA,NA,NA,NA,34,73,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,2,2,33,73,5,21,0,19,0,5,0,7,0,9,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,treatment,Republican,NA,NA,NA,NA,NA,NA,NA,NA,356,NA,7807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Weak R,2,Republican,1,MAGA,Somewhat conservative,1,3,Treatment R,1,2,Match,73,34,73,33,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,21,19,5,7,9,10,NA,NA,NA,NA,NA,NA,2.75,medium,1,3.3333333333333335,0,0,0,0,0,0,1,0,0,73,73,34,33,0,-1,1,0,-1,1,2.3333333333333335,0.8333333333333334,11.833333333333334,NA,11.833333333333334,1.25,0,13,9.5,5,0,0,0,0,0,21,19,5,7,9,10
NA,NA,0,NA,100,515,1,NA,NA,NA,NA,NA,NA,26.9146,-82.0559,NA,NA,1,1,1,2,NA,2,NA,NA,NA,NA,0,NA,NA,NA,5,4,4,5,2,3,1,90,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,91,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,80,85,30,65,8,47,6,58,10,31,26,6,0,NA,NA,NA,control,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,538,NA,4701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Somewhat liberal,0,2,Control D,0,0,Control,3,90,4,91,NA,NA,NA,NA,NA,NA,80,30,8,6,10,26,NA,NA,NA,NA,NA,NA,85,65,47,58,31,6,4.5,strong,2,2,0,0,0,0,0,0,1,0,0,90,91,3,4,1,1,0,1,1,0,4.666666666666667,26.666666666666668,48.666666666666664,48.666666666666664,NA,31,18,63.75,18.5,80,30,8,6,10,26,85,65,47,58,31,6
NA,NA,0,NA,100,213,1,NA,NA,NA,NA,NA,NA,45.3733,-84.9553,NA,NA,1,1,1,2,NA,2,NA,NA,NA,NA,0,NA,NA,NA,3,4,3,4,3,3,3,78,40,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,78,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,25,25,5,5,0,0,0,0,0,0,0,0,0,NA,NA,NA,control,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,229,NA,4630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Somewhat liberal,0,2,Control D,0,0,Control,40,78,35,78,NA,NA,NA,NA,NA,NA,25,5,0,0,0,0,NA,NA,NA,NA,NA,NA,25,5,0,0,0,0,3.5,strong,2,3,0,0,0,0,0,0,0,1,0,78,78,40,35,-5,0,-5,0,-5,5,2.6666666666666665,5,5,5,NA,7.5,0,7.5,0,25,5,0,0,0,0,25,5,0,0,0,0
NA,NA,0,NA,100,990,1,NA,NA,NA,NA,NA,NA,41.5859,-88.9089,NA,NA,0.899999976158142,1,1,2,NA,2,NA,NA,NA,NA,0,NA,NA,NA,3,3,3,4,2,2,2,85,7,2,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,3,NA,4,NA,NA,NA,NA,NA,90,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,26,86,20,80,3,57,8,40,0,0,1,46,0,NA,NA,NA,control,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,4241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Somewhat liberal,0,2,Control D,0,0,Control,7,85,9,90,NA,NA,NA,NA,NA,NA,26,20,3,8,0,1,NA,NA,NA,NA,NA,NA,86,80,57,40,0,46,3.25,strong,2,2,0,0,0,1,0,1,0,0,0,85,90,7,9,2,5,-3,5,2,3,4,9.666666666666666,51.5,51.5,NA,14.25,0.5,65.75,23,26,20,3,8,0,1,86,80,57,40,0,46
NA,NA,0,NA,100,240,1,NA,NA,NA,NA,NA,NA,35.7178,-78.8428,NA,NA,1,1,3,NA,3,5,2,3,2,3,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,40,55,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,35,55,40,64,25,50,0,40,0,34,0,24,5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,control,Republican,NA,NA,NA,NA,NA,NA,NA,NA,248,NA,1106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,Lean R,0,Independent,1,Non-MAGA,Slightly conservative,0,1,Control R,0,0,Control,55,40,55,35,40,25,0,0,0,5,NA,NA,NA,NA,NA,NA,64,50,40,34,24,19,NA,NA,NA,NA,NA,NA,2.5,medium,1,3,0,0,0,0,0,0,0,0,1,55,55,40,35,0,-5,5,0,-5,5,2.6666666666666665,11.666666666666666,38.5,NA,38.5,16.25,2.5,47,21.5,40,25,0,0,0,5,64,50,40,34,24,19
NA,NA,0,NA,100,354,1,NA,NA,NA,NA,NA,NA,38.9129,-104.7794,NA,NA,1,1,1,2,NA,2,NA,NA,NA,NA,0,NA,NA,NA,4,4,4,4,3,3,2,95,15,2,1,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,95,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,60,90,10,95,0,40,0,30,0,50,0,65,0,NA,NA,NA,treatment,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,363,NA,1545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Somewhat liberal,1,4,Treatment D,0,1,Mismatch,15,95,15,95,NA,NA,NA,NA,NA,NA,60,10,0,0,0,0,NA,NA,NA,NA,NA,NA,90,95,40,30,50,65,4,strong,2,2.6666666666666665,1,0,0,1,0,0,0,0,0,95,95,15,15,0,0,0,0,0,0,4,11.666666666666666,61.666666666666664,61.666666666666664,NA,17.5,0,63.75,57.5,60,10,0,0,0,0,90,95,40,30,50,65
NA,NA,0,NA,100,286,1,NA,NA,NA,NA,NA,NA,35.6174,-87.0318,NA,NA,1,1,3,NA,1,4,NA,NA,NA,NA,0,NA,NA,NA,3,4,3,2,1,1,2,50,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,36,67,31,56,35,67,36,64,29,62,49,37,0,NA,NA,NA,control,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,295,NA,1191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Lean D,0,Independent,0,Non-MAGA,Moderate,0,2,Control D,0,0,Control,4,50,50,50,NA,NA,NA,NA,NA,NA,36,31,35,36,29,49,NA,NA,NA,NA,NA,NA,67,56,67,64,62,37,3,strong,2,1.3333333333333333,1,0,0,0,0,0,0,0,0,50,50,4,50,46,0,46,0,46,-46,9,36,58.833333333333336,58.833333333333336,NA,34.5,39,63.5,49.5,36,31,35,36,29,49,67,56,67,64,62,37
NA,NA,0,NA,100,1513,1,NA,NA,NA,NA,NA,NA,40.8681,-73.4094,NA,NA,1,1,1,2,NA,1,NA,NA,NA,NA,0,NA,NA,NA,3,4,4,5,1,1,1,70,0,2,1,NA,NA,1,1,1,NA,NA,NA,5,NA,NA,5,4,4,NA,NA,NA,NA,NA,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,95,40,70,20,5,0,0,0,0,0,0,0,0,NA,NA,NA,treatment,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,1524,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Strong D,1,Democrat,0,Non-MAGA,Very liberal,1,4,Treatment D,0,1,Mismatch,0,70,0,70,NA,NA,NA,NA,NA,NA,95,70,5,0,0,0,NA,NA,NA,NA,NA,NA,40,20,0,0,0,0,4,strong,2,1,1,0,0,1,1,1,0,0,0,70,70,0,0,0,0,0,0,0,0,3.3333333333333335,28.333333333333332,10,10,NA,42.5,0,15,0,95,70,5,0,0,0,40,20,0,0,0,0
